id,price
11677,42
11678,38
11679,80
11680,30
11681,36
11682,10
11683,30
11684,9
11685,15
11686,15
11687,27
11688,4
11689,49
11690,0
11691,7
11692,61
11693,10
11694,51
11695,5
11696,38
11697,54
11698,55
11699,17
11700,89
11701,41
11702,34
11703,19
11704,27
11705,58
11706,59
11707,33
11708,23
11709,28
11710,42
11711,26
11712,11
11713,34
11714,31
11715,30
11716,28
11717,13
11718,11
11719,18
11720,33
11721,32
11722,17
11723,17
11724,1
11725,23
11726,37
11727,43
11728,24
11729,22
11730,39
11731,96
11732,67
11733,20
11734,49
11735,8
11736,31
11737,40
11738,8
11739,27
11740,20
11741,32
11742,40
11743,26
11744,19
11745,43
11746,17
11747,20
11748,25
11749,17
11750,31
11751,77
11752,34
11753,74
11754,73
11755,29
11756,23
11757,22
11758,15
11759,11
11760,61
11761,23
11762,17
11763,69
11764,28
11765,20
11766,233
11767,21
11768,65
11769,17
11770,86
11771,13
11772,36
11773,57
11774,10
11775,15
11776,26
11777,84
11778,43
11779,21
11780,30
11781,33
11782,29
11783,51
11784,20
11785,24
11786,75
11787,24
11788,46
11789,20
11790,8
11791,19
11792,17
11793,23
11794,36
11795,32
11796,75
11797,12
11798,21
11799,30
11800,22
11801,18
11802,20
11803,53
11804,37
11805,48
11806,28
11807,21
11808,35
11809,22
11810,18
11811,49
11812,12
11813,8
11814,33
11815,11
11816,48
11817,58
11818,35
11819,30
11820,11
11821,50
11822,36
11823,47
11824,64
11825,2
11826,51
11827,25
11828,34
11829,57
11830,17
11831,46
11832,43
11833,13
11834,12
11835,30
11836,11
11837,30
11838,39
11839,18
11840,15
11841,65
11842,2
11843,12
11844,9
11845,63
11846,29
11847,20
11848,24
11849,18
11850,47
11851,1
11852,15
11853,11
11854,58
11855,17
11856,30
11857,29
11858,60
11859,25
11860,5
11861,13
11862,15
11863,1
11864,98
11865,11
11866,18
11867,26
11868,54
11869,57
11870,23
11871,37
11872,24
11873,22
11874,34
11875,14
11876,20
11877,20
11878,1
11879,38
11880,30
11881,11
11882,19
11883,72
11884,30
11885,44
11886,31
11887,16
11888,18
11889,54
11890,20
11891,12
11892,37
11893,52
11894,18
11895,41
11896,93
11897,35
11898,37
11899,39
11900,3
11901,32
11902,72
11903,20
11904,51
11905,23
11906,39
11907,11
11908,26
11909,16
11910,46
11911,37
11912,5
11913,53
11914,22
11915,28
11916,30
11917,12
11918,12
11919,26
11920,17
11921,26
11922,44
11923,0
11924,25
11925,43
11926,28
11927,32
11928,66
11929,13
11930,44
11931,47
11932,298
11933,10
11934,64
11935,61
11936,32
11937,46
11938,11
11939,59
11940,24
11941,48
11942,92
11943,23
11944,60
11945,28
11946,25
11947,35
11948,49
11949,25
11950,39
11951,51
11952,13
11953,40
11954,25
11955,28
11956,56
11957,74
11958,10
11959,1
11960,49
11961,15
11962,16
11963,16
11964,31
11965,32
11966,28
11967,38
11968,75
11969,19
11970,27
11971,36
11972,38
11973,14
11974,37
11975,47
11976,26
11977,48
11978,32
11979,44
11980,46
11981,15
11982,33
11983,2
11984,13
11985,62
11986,112
11987,25
11988,52
11989,37
11990,32
11991,16
11992,57
11993,18
11994,66
11995,32
11996,40
11997,32
11998,15
11999,25
12000,27
12001,13
12002,167
12003,36
12004,30
12005,29
12006,56
12007,47
12008,9
12009,25
12010,1
12011,4
12012,40
12013,38
12014,49
12015,56
12016,24
12017,57
12018,21
12019,56
12020,30
12021,83
12022,35
12023,2
12024,8
12025,1
12026,60
12027,50
12028,13
12029,43
12030,62
12031,31
12032,41
12033,75
12034,29
12035,51
12036,46
12037,24
12038,14
12039,31
12040,21
12041,18
12042,8
12043,78
12044,26
12045,30
12046,26
12047,16
12048,13
12049,38
12050,61
12051,39
12052,34
12053,40
12054,40
12055,39
12056,24
12057,16
12058,20
12059,34
12060,55
12061,12
12062,9
12063,101
12064,5
12065,27
12066,19
12067,14
12068,42
12069,22
12070,15
12071,30
12072,1
12073,32
12074,214
12075,56
12076,38
12077,85
12078,13
12079,14
12080,57
12081,18
12082,29
12083,19
12084,20
12085,23
12086,17
12087,36
12088,25
12089,22
12090,25
12091,25
12092,51
12093,27
12094,42
12095,62
12096,21
12097,49
12098,31
12099,26
12100,28
12101,31
12102,21
12103,25
12104,45
12105,20
12106,12
12107,143
12108,54
12109,1
12110,1
12111,54
12112,59
12113,57
12114,22
12115,24
12116,1
12117,11
12118,22
12119,26
12120,23
12121,29
12122,47
12123,20
12124,2
12125,10
12126,18
12127,27
12128,51
12129,38
12130,63
12131,11
12132,27
12133,25
12134,58
12135,30
12136,36
12137,40
12138,46
12139,43
12140,30
12141,32
12142,46
12143,5
12144,55
12145,37
12146,15
12147,47
12148,17
12149,54
12150,30
12151,51
12152,28
12153,29
12154,62
12155,21
12156,70
12157,65
12158,40
12159,21
12160,18
12161,28
12162,1
12163,35
12164,49
12165,40
12166,15
12167,69
12168,31
12169,64
12170,35
12171,40
12172,34
12173,55
12174,13
12175,23
12176,22
12177,10
12178,46
12179,46
12180,69
12181,42
12182,65
12183,28
12184,75
12185,30
12186,26
12187,26
12188,11
12189,21
12190,55
12191,14
12192,16
12193,32
12194,34
12195,44
12196,28
12197,16
12198,11
12199,30
12200,0
12201,73
12202,62
12203,38
12204,25
12205,73
12206,1
12207,36
12208,22
12209,27
12210,50
12211,31
12212,82
12213,21
12214,20
12215,77
12216,48
12217,17
12218,37
12219,70
12220,30
12221,35
12222,24
12223,24
12224,35
12225,61
12226,53
12227,71
12228,23
12229,35
12230,34
12231,32
12232,22
12233,30
12234,26
12235,77
12236,46
12237,45
12238,34
12239,28
12240,41
12241,31
12242,56
12243,56
12244,8
12245,28
12246,63
12247,24
12248,34
12249,67
12250,32
12251,37
12252,16
12253,26
12254,2
12255,37
12256,40
12257,11
12258,7
12259,29
12260,24
12261,19
12262,20
12263,15
12264,39
12265,23
12266,20
12267,24
12268,71
12269,21
12270,37
12271,68
12272,36
12273,17
12274,14
12275,36
12276,20
12277,47
12278,11
12279,82
12280,19
12281,3
12282,39
12283,59
12284,73
12285,8
12286,44
12287,37
12288,13
12289,24
12290,66
12291,49
12292,70
12293,85
12294,43
12295,43
12296,29
12297,7
12298,15
12299,26
12300,50
12301,34
12302,57
12303,27
12304,16
12305,37
12306,2
12307,70
12308,43
12309,35
12310,32
12311,21
12312,40
12313,35
12314,56
12315,56
12316,39
12317,26
12318,23
12319,16
12320,37
12321,25
12322,20
12323,32
12324,4
12325,49
12326,88
12327,13
12328,23
12329,43
12330,10
12331,48
12332,14
12333,17
12334,34
12335,17
12336,81
12337,68
12338,16
12339,7
12340,34
12341,93
12342,30
12343,25
12344,64
12345,38
12346,60
12347,32
12348,14
12349,10
12350,45
12351,35
12352,68
12353,16
12354,8
12355,47
12356,44
12357,47
12358,26
12359,67
12360,68
12361,22
12362,22
12363,66
12364,36
12365,38
12366,30
12367,50
12368,8
12369,14
12370,32
12371,39
12372,7
12373,10
12374,17
12375,69
12376,17
12377,55
12378,31
12379,40
12380,92
12381,43
12382,50
12383,64
12384,53
12385,27
12386,55
12387,27
12388,10
12389,30
12390,18
12391,38
12392,55
12393,13
12394,42
12395,56
12396,19
12397,41
12398,34
12399,8
12400,35
12401,30
12402,1
12403,37
12404,38
12405,75
12406,30
12407,22
12408,27
12409,20
12410,50
12411,14
12412,24
12413,14
12414,25
12415,61
12416,2
12417,20
12418,1
12419,11
12420,25
12421,51
12422,33
12423,31
12424,17
12425,31
12426,22
12427,59
12428,23
12429,8
12430,20
12431,4
12432,10
12433,18
12434,47
12435,8
12436,28
12437,33
12438,13
12439,8
12440,28
12441,15
12442,67
12443,94
12444,80
12445,23
12446,54
12447,9
12448,17
12449,42
12450,86
12451,14
12452,75
12453,71
12454,17
12455,23
12456,25
12457,27
12458,3
12459,23
12460,24
12461,50
12462,17
12463,21
12464,35
12465,30
12466,40
12467,11
12468,55
12469,27
12470,21
12471,47
12472,26
12473,37
12474,10
12475,27
12476,43
12477,29
12478,18
12479,60
12480,34
12481,53
12482,24
12483,28
12484,11
12485,38
12486,25
12487,19
12488,74
12489,49
12490,61
12491,29
12492,50
12493,28
12494,46
12495,49
12496,18
12497,30
12498,21
12499,67
12500,32
12501,21
12502,6
12503,16
12504,18
12505,9
12506,21
12507,38
12508,29
12509,69
12510,18
12511,27
12512,40
12513,62
12514,66
12515,38
12516,38
12517,45
12518,64
12519,37
12520,49
12521,18
12522,49
12523,21
12524,33
12525,23
12526,34
12527,6
12528,20
12529,34
12530,34
12531,33
12532,14
12533,43
12534,38
12535,47
12536,33
12537,48
12538,16
12539,46
12540,8
12541,86
12542,120
12543,74
12544,13
12545,35
12546,47
12547,39
12548,33
12549,40
12550,20
12551,13
12552,19
12553,36
12554,95
12555,6
12556,12
12557,25
12558,90
12559,4
12560,40
12561,23
12562,30
12563,4
12564,21
12565,22
12566,96
12567,20
12568,46
12569,40
12570,44
12571,44
12572,48
12573,31
12574,35
12575,21
12576,25
12577,46
12578,0
12579,37
12580,51
12581,41
12582,40
12583,25
12584,1
12585,18
12586,39
12587,26
12588,21
12589,66
12590,29
12591,41
12592,26
12593,50
12594,37
12595,62
12596,39
12597,27
12598,16
12599,50
12600,15
12601,79
12602,9
12603,9
12604,19
12605,19
12606,28
12607,61
12608,33
12609,48
12610,86
12611,43
12612,2
12613,27
12614,45
12615,29
12616,7
12617,9
12618,31
12619,27
12620,63
12621,64
12622,19
12623,12
12624,24
12625,6
12626,10
12627,44
12628,33
12629,32
12630,22
12631,78
12632,9
12633,15
12634,35
12635,53
12636,37
12637,31
12638,46
12639,43
12640,1
12641,1
12642,26
12643,48
12644,18
12645,45
12646,27
12647,33
12648,74
12649,17
12650,25
12651,59
12652,37
12653,14
12654,34
12655,61
12656,46
12657,60
12658,24
12659,30
12660,12
12661,8
12662,71
12663,45
12664,1
12665,14
12666,53
12667,29
12668,29
12669,27
12670,10
12671,44
12672,34
12673,67
12674,11
12675,54
12676,45
12677,19
12678,25
12679,82
12680,52
12681,54
12682,3
12683,19
12684,31
12685,23
12686,24
12687,64
12688,23
12689,21
12690,8
12691,44
12692,41
12693,23
12694,20
12695,32
12696,26
12697,30
12698,32
12699,48
12700,4
12701,21
12702,40
12703,67
12704,9
12705,35
12706,32
12707,37
12708,40
12709,36
12710,26
12711,15
12712,15
12713,71
12714,46
12715,8
12716,8
12717,41
12718,18
12719,37
12720,32
12721,39
12722,23
12723,6
12724,30
12725,91
12726,41
12727,72
12728,24
12729,8
12730,24
12731,26
12732,61
12733,92
12734,37
12735,29
12736,9
12737,32
12738,11
12739,108
12740,39
12741,45
12742,44
12743,8
12744,2
12745,20
12746,38
12747,21
12748,8
12749,67
12750,15
12751,26
12752,47
12753,40
12754,5
12755,52
12756,79
12757,43
12758,9
12759,40
12760,41
12761,23
12762,31
12763,26
12764,31
12765,20
12766,46
12767,12
12768,67
12769,23
12770,34
12771,13
12772,18
12773,33
12774,17
12775,50
12776,48
12777,26
12778,27
12779,9
12780,59
12781,49
12782,14
12783,47
12784,22
12785,40
12786,1
12787,40
12788,20
12789,24
12790,30
12791,29
12792,33
12793,12
12794,15
12795,12
12796,58
12797,18
12798,29
12799,91
12800,63
12801,9
12802,19
12803,26
12804,17
12805,75
12806,47
12807,32
12808,43
12809,40
12810,57
12811,33
12812,30
12813,58
12814,52
12815,24
12816,23
12817,10
12818,50
12819,35
12820,19
12821,1
12822,9
12823,8
12824,34
12825,19
12826,14
12827,22
12828,36
12829,37
12830,54
12831,22
12832,8
12833,20
12834,11
12835,10
12836,27
12837,27
12838,16
12839,47
12840,30
12841,25
12842,42
12843,4
12844,11
12845,30
12846,11
12847,22
12848,49
12849,38
12850,12
12851,65
12852,31
12853,19
12854,6
12855,26
12856,39
12857,30
12858,19
12859,69
12860,46
12861,25
12862,43
12863,5
12864,45
12865,23
12866,63
12867,15
12868,79
12869,44
12870,31
12871,32
12872,42
12873,14
12874,28
12875,23
12876,21
12877,27
12878,21
12879,31
12880,11
12881,17
12882,41
12883,37
12884,59
12885,29
12886,21
12887,42
12888,32
12889,41
12890,64
12891,16
12892,16
12893,15
12894,15
12895,23
12896,54
12897,8
12898,28
12899,56
12900,21
12901,20
12902,63
12903,85
12904,9
12905,46
12906,22
12907,60
12908,31
12909,23
12910,48
12911,19
12912,47
12913,21
12914,41
12915,45
12916,12
12917,11
12918,56
12919,56
12920,25
12921,11
12922,34
12923,41
12924,29
12925,21
12926,33
12927,45
12928,42
12929,24
12930,23
12931,110
12932,96
12933,22
12934,22
12935,37
12936,20
12937,23
12938,16
12939,21
12940,12
12941,26
12942,21
12943,24
12944,32
12945,28
12946,48
12947,29
12948,30
12949,35
12950,11
12951,34
12952,31
12953,29
12954,46
12955,86
12956,23
12957,22
12958,21
12959,20
12960,25
12961,29
12962,15
12963,31
12964,56
12965,59
12966,60
12967,2
12968,26
12969,37
12970,85
12971,61
12972,81
12973,13
12974,5
12975,18
12976,24
12977,23
12978,72
12979,29
12980,29
12981,18
12982,36
12983,16
12984,33
12985,20
12986,23
12987,45
12988,21
12989,14
12990,12
12991,26
12992,31
12993,51
12994,53
12995,21
12996,1
12997,6
12998,53
12999,42
13000,25
13001,56
13002,26
13003,21
13004,75
13005,25
13006,63
13007,43
13008,40
13009,28
13010,25
13011,54
13012,26
13013,20
13014,65
13015,29
13016,57
13017,48
13018,12
13019,13
13020,21
13021,29
13022,24
13023,30
13024,39
13025,47
13026,16
13027,61
13028,29
13029,5
13030,63
13031,35
13032,41
13033,21
13034,21
13035,36
13036,14
13037,34
13038,44
13039,23
13040,20
13041,55
13042,16
13043,45
13044,10
13045,34
13046,27
13047,19
13048,56
13049,33
13050,13
13051,26
13052,32
13053,32
13054,47
13055,16
13056,25
13057,13
13058,49
13059,34
13060,32
13061,14
13062,16
13063,41
13064,38
13065,22
13066,37
13067,47
13068,61
13069,28
13070,42
13071,34
13072,16
13073,78
13074,8
13075,29
13076,9
13077,35
13078,92
13079,25
13080,54
13081,45
13082,48
13083,9
13084,26
13085,43
13086,16
13087,14
13088,8
13089,47
13090,4
13091,23
13092,5
13093,26
13094,30
13095,22
13096,44
13097,44
13098,10
13099,22
13100,37
13101,36
13102,5
13103,32
13104,40
13105,19
13106,22
13107,23
13108,43
13109,30
13110,45
13111,27
13112,26
13113,24
13114,35
13115,16
13116,16
13117,74
13118,16
13119,40
13120,40
13121,57
13122,42
13123,34
13124,7
13125,35
13126,26
13127,1
13128,1
13129,50
13130,49
13131,32
13132,36
13133,20
13134,38
13135,33
13136,47
13137,75
13138,30
13139,58
13140,44
13141,2
13142,31
13143,8
13144,52
13145,28
13146,15
13147,35
13148,15
13149,23
13150,22
13151,11
13152,81
13153,71
13154,24
13155,20
13156,40
13157,37
13158,37
13159,63
13160,19
13161,12
13162,25
13163,55
13164,34
13165,25
13166,52
13167,38
13168,36
13169,82
13170,110
13171,29
13172,25
13173,18
13174,46
13175,14
13176,4
13177,28
13178,114
13179,13
13180,1
13181,34
13182,21
13183,43
13184,58
13185,22
13186,118
13187,21
13188,36
13189,51
13190,21
13191,21
13192,0
13193,36
13194,30
13195,22
13196,32
13197,45
13198,122
13199,27
13200,31
13201,24
13202,25
13203,21
13204,8
13205,20
13206,29
13207,37
13208,48
13209,27
13210,14
13211,18
13212,35
13213,31
13214,37
13215,77
13216,8
13217,10
13218,31
13219,17
13220,62
13221,37
13222,24
13223,18
13224,50
13225,47
13226,33
13227,23
13228,20
13229,36
13230,55
13231,31
13232,49
13233,71
13234,3
13235,67
13236,32
13237,53
13238,41
13239,38
13240,72
13241,43
13242,19
13243,40
13244,16
13245,39
13246,2
13247,30
13248,34
13249,30
13250,27
13251,16
13252,20
13253,43
13254,97
13255,51
13256,24
13257,26
13258,44
13259,34
13260,8
13261,27
13262,10
13263,20
13264,69
13265,23
13266,71
13267,29
13268,23
13269,38
13270,38
13271,41
13272,128
13273,48
13274,25
13275,49
13276,14
13277,19
13278,34
13279,24
13280,59
13281,4
13282,23
13283,33
13284,56
13285,38
13286,8
13287,46
13288,73
13289,20
13290,56
13291,49
13292,57
13293,38
13294,49
13295,8
13296,28
13297,43
13298,11
13299,13
13300,49
13301,16
13302,17
13303,22
13304,29
13305,20
13306,32
13307,34
13308,57
13309,63
13310,23
13311,73
13312,7
13313,45
13314,27
13315,19
13316,25
13317,22
13318,1
13319,116
13320,44
13321,18
13322,27
13323,9
13324,5
13325,5
13326,17
13327,40
13328,43
13329,24
13330,56
13331,35
13332,102
13333,98
13334,30
13335,0
13336,45
13337,38
13338,13
13339,28
13340,30
13341,72
13342,24
13343,40
13344,5
13345,7
13346,46
13347,16
13348,54
13349,46
13350,47
13351,9
13352,21
13353,14
13354,13
13355,46
13356,12
13357,37
13358,33
13359,62
13360,18
13361,61
13362,51
13363,1
13364,20
13365,26
13366,11
13367,31
13368,16
13369,20
13370,23
13371,46
13372,47
13373,37
13374,34
13375,43
13376,19
13377,17
13378,42
13379,21
13380,75
13381,50
13382,49
13383,17
13384,36
13385,49
13386,20
13387,44
13388,28
13389,31
13390,43
13391,16
13392,23
13393,32
13394,27
13395,59
13396,13
13397,32
13398,40
13399,35
13400,4
13401,56
13402,16
13403,53
13404,5
13405,13
13406,9
13407,10
13408,44
13409,23
13410,30
13411,33
13412,48
13413,28
13414,23
13415,23
13416,38
13417,47
13418,23
13419,41
13420,45
13421,48
13422,15
13423,42
13424,8
13425,33
13426,12
13427,47
13428,15
13429,53
13430,30
13431,15
13432,1
13433,53
13434,40
13435,37
13436,81
13437,17
13438,49
13439,85
13440,43
13441,47
13442,14
13443,25
13444,39
13445,19
13446,42
13447,30
13448,47
13449,47
13450,10
13451,17
13452,34
13453,30
13454,39
13455,40
13456,34
13457,55
13458,33
13459,12
13460,43
13461,32
13462,21
13463,42
13464,78
13465,28
13466,86
13467,10
13468,35
13469,52
13470,62
13471,32
13472,4
13473,12
13474,40
13475,70
13476,47
13477,43
13478,24
13479,50
13480,20
13481,30
13482,21
13483,29
13484,64
13485,27
13486,31
13487,6
13488,15
13489,23
13490,62
13491,14
13492,83
13493,50
13494,24
13495,33
13496,9
13497,46
13498,54
13499,12
13500,10
13501,36
13502,31
13503,32
13504,49
13505,33
13506,68
13507,23
13508,3
13509,39
13510,55
13511,43
13512,52
13513,35
13514,15
13515,53
13516,20
13517,22
13518,30
13519,18
13520,31
13521,23
13522,16
13523,46
13524,45
13525,26
13526,26
13527,46
13528,25
13529,23
13530,76
13531,11
13532,87
13533,24
13534,34
13535,43
13536,60
13537,63
13538,32
13539,27
13540,20
13541,18
13542,9
13543,29
13544,9
13545,23
13546,12
13547,52
13548,36
13549,7
13550,18
13551,37
13552,31
13553,43
13554,1
13555,33
13556,56
13557,56
13558,58
13559,35
13560,6
13561,69
13562,11
13563,17
13564,33
13565,45
13566,49
13567,1
13568,29
13569,13
13570,33
13571,1
13572,52
13573,19
13574,68
13575,27
13576,64
13577,46
13578,36
13579,35
13580,36
13581,64
13582,53
13583,53
13584,25
13585,15
13586,39
13587,24
13588,30
13589,36
13590,48
13591,8
13592,24
13593,43
13594,37
13595,17
13596,6
13597,46
13598,40
13599,30
13600,15
13601,3
13602,21
13603,32
13604,35
13605,21
13606,29
13607,20
13608,28
13609,17
13610,18
13611,83
13612,17
13613,33
13614,20
13615,44
13616,9
13617,29
13618,7
13619,26
13620,20
13621,21
13622,40
13623,13
13624,37
13625,23
13626,35
13627,71
13628,40
13629,60
13630,19
13631,19
13632,3
13633,17
13634,54
13635,7
13636,10
13637,50
13638,50
13639,64
13640,68
13641,55
13642,24
13643,74
13644,24
13645,18
13646,51
13647,33
13648,0
13649,64
13650,23
13651,5
13652,79
13653,15
13654,78
13655,71
13656,60
13657,48
13658,46
13659,39
13660,27
13661,22
13662,33
13663,13
13664,18
13665,12
13666,22
13667,21
13668,3
13669,12
13670,41
13671,20
13672,79
13673,13
13674,40
13675,23
13676,13
13677,34
13678,38
13679,24
13680,24
13681,30
13682,14
13683,11
13684,11
13685,50
13686,12
13687,30
13688,83
13689,11
13690,25
13691,9
13692,34
13693,52
13694,2
13695,69
13696,54
13697,20
13698,76
13699,10
13700,41
13701,18
13702,67
13703,57
13704,33
13705,56
13706,31
13707,3
13708,13
13709,16
13710,33
13711,25
13712,18
13713,5
13714,15
13715,24
13716,31
13717,20
13718,7
13719,23
13720,26
13721,156
13722,41
13723,33
13724,31
13725,23
13726,19
13727,27
13728,44
13729,43
13730,15
13731,44
13732,17
13733,55
13734,42
13735,15
13736,5
13737,18
13738,27
13739,21
13740,13
13741,38
13742,31
13743,27
13744,47
13745,16
13746,77
13747,29
13748,28
13749,4
13750,33
13751,8
13752,73
13753,5
13754,51
13755,47
13756,44
13757,1
13758,57
13759,40
13760,32
13761,13
13762,68
13763,74
13764,23
13765,25
13766,32
13767,14
13768,56
13769,19
13770,35
13771,60
13772,24
13773,26
13774,20
13775,56
13776,21
13777,46
13778,25
13779,45
13780,39
13781,86
13782,34
13783,16
13784,19
13785,25
13786,21
13787,21
13788,5
13789,55
13790,14
13791,36
13792,42
13793,2
13794,12
13795,14
13796,34
13797,28
13798,39
13799,52
13800,27
13801,52
13802,56
13803,43
13804,57
13805,10
13806,32
13807,17
13808,47
13809,7
13810,9
13811,40
13812,11
13813,0
13814,30
13815,11
13816,63
13817,54
13818,12
13819,40
13820,41
13821,33
13822,63
13823,36
13824,59
13825,38
13826,29
13827,35
13828,35
13829,17
13830,7
13831,39
13832,29
13833,20
13834,22
13835,22
13836,24
13837,18
13838,31
13839,28
13840,18
13841,65
13842,36
13843,94
13844,12
13845,21
13846,52
13847,25
13848,12
13849,8
13850,25
13851,54
13852,33
13853,23
13854,41
13855,56
13856,69
13857,15
13858,16
13859,28
13860,11
13861,32
13862,26
13863,48
13864,5
13865,3
13866,13
13867,10
13868,30
13869,86
13870,30
13871,36
13872,37
13873,31
13874,39
13875,16
13876,7
13877,31
13878,55
13879,17
13880,111
13881,57
13882,45
13883,42
13884,30
13885,35
13886,26
13887,20
13888,41
13889,16
13890,19
13891,46
13892,75
13893,86
13894,42
13895,17
13896,29
13897,15
13898,20
13899,10
13900,31
13901,26
13902,6
13903,28
13904,27
13905,40
13906,75
13907,1
13908,20
13909,37
13910,37
13911,34
13912,20
13913,50
13914,82
13915,28
13916,23
13917,67
13918,55
13919,40
13920,4
13921,37
13922,9
13923,22
13924,26
13925,32
13926,52
13927,64
13928,59
13929,21
13930,13
13931,18
13932,77
13933,26
13934,39
13935,8
13936,33
13937,54
13938,44
13939,14
13940,18
13941,44
13942,56
13943,23
13944,1
13945,9
13946,51
13947,71
13948,74
13949,17
13950,52
13951,22
13952,29
13953,55
13954,58
13955,23
13956,43
13957,78
13958,43
13959,7
13960,42
13961,40
13962,47
13963,20
13964,20
13965,15
13966,67
13967,29
13968,19
13969,24
13970,52
13971,82
13972,58
13973,10
13974,63
13975,23
13976,29
13977,25
13978,28
13979,44
13980,40
13981,49
13982,37
13983,60
13984,26
13985,13
13986,61
13987,33
13988,41
13989,32
13990,12
13991,12
13992,47
13993,17
13994,41
13995,35
13996,55
13997,14
13998,23
13999,29
14000,1
14001,45
14002,22
14003,71
14004,21
14005,44
14006,49
14007,61
14008,34
14009,16
14010,25
14011,47
14012,7
14013,1
14014,41
14015,31
14016,40
14017,28
14018,54
14019,38
14020,8
14021,74
14022,50
14023,44
14024,77
14025,1
14026,27
14027,38
14028,16
14029,77
14030,37
14031,64
14032,31
14033,52
14034,33
14035,56
14036,75
14037,53
14038,22
14039,38
14040,53
14041,30
14042,11
14043,48
14044,37
14045,8
14046,114
14047,27
14048,33
14049,97
14050,12
14051,50
14052,12
14053,96
14054,24
14055,9
14056,29
14057,45
14058,24
14059,71
14060,102
14061,34
14062,17
14063,10
14064,15
14065,16
14066,19
14067,29
14068,55
14069,21
14070,23
14071,28
14072,26
14073,44
14074,27
14075,40
14076,33
14077,38
14078,10
14079,14
14080,37
14081,53
14082,2
14083,1
14084,37
14085,7
14086,19
14087,8
14088,24
14089,32
14090,69
14091,46
14092,83
14093,26
14094,34
14095,31
14096,40
14097,50
14098,37
14099,67
14100,28
14101,25
14102,39
14103,1
14104,22
14105,103
14106,30
14107,26
14108,55
14109,47
14110,42
14111,36
14112,6
14113,21
14114,41
14115,20
14116,34
14117,67
14118,9
14119,22
14120,54
14121,26
14122,13
14123,13
14124,40
14125,22
14126,17
14127,22
14128,52
14129,31
14130,21
14131,5
14132,36
14133,14
14134,22
14135,56
14136,7
14137,44
14138,49
14139,28
14140,77
14141,14
14142,20
14143,26
14144,48
14145,47
14146,42
14147,1
14148,39
14149,36
14150,31
14151,1
14152,31
14153,37
14154,30
14155,71
14156,19
14157,51
14158,8
14159,69
14160,37
14161,58
14162,23
14163,1
14164,28
14165,45
14166,16
14167,41
14168,31
14169,46
14170,46
14171,75
14172,36
14173,8
14174,2
14175,24
14176,19
14177,21
14178,31
14179,25
14180,33
14181,52
14182,14
14183,27
14184,25
14185,1
14186,39
14187,23
14188,52
14189,13
14190,36
14191,42
14192,43
14193,26
14194,46
14195,41
14196,3
14197,15
14198,9
14199,21
14200,21
14201,64
14202,67
14203,10
14204,52
14205,21
14206,48
14207,21
14208,28
14209,26
14210,19
14211,59
14212,10
14213,88
14214,47
14215,20
14216,70
14217,25
14218,37
14219,29
14220,27
14221,16
14222,72
14223,24
14224,36
14225,20
14226,12
14227,6
14228,36
14229,14
14230,39
14231,17
14232,50
14233,27
14234,20
14235,62
14236,0
14237,36
14238,33
14239,30
14240,35
14241,28
14242,16
14243,79
14244,51
14245,10
14246,41
14247,54
14248,67
14249,22
14250,42
14251,31
14252,2
14253,6
14254,0
14255,36
14256,7
14257,41
14258,12
14259,19
14260,16
14261,31
14262,43
14263,0
14264,34
14265,5
14266,35
14267,23
14268,7
14269,15
14270,30
14271,34
14272,25
14273,54
14274,17
14275,15
14276,38
14277,27
14278,58
14279,36
14280,13
14281,36
14282,29
14283,30
14284,71
14285,47
14286,24
14287,46
14288,40
14289,62
14290,38
14291,22
14292,36
14293,11
14294,36
14295,109
14296,32
14297,8
14298,21
14299,19
14300,37
14301,11
14302,20
14303,79
14304,22
14305,14
14306,57
14307,60
14308,47
14309,33
14310,17
14311,15
14312,76
14313,26
14314,34
14315,23
14316,14
14317,19
14318,69
14319,22
14320,38
14321,7
14322,45
14323,35
14324,9
14325,28
14326,62
14327,48
14328,30
14329,42
14330,40
14331,60
14332,11
14333,26
14334,44
14335,24
14336,28
14337,16
14338,9
14339,19
14340,22
14341,55
14342,8
14343,71
14344,54
14345,82
14346,49
14347,34
14348,2
14349,88
14350,16
14351,4
14352,35
14353,1
14354,39
14355,17
14356,14
14357,24
14358,64
14359,24
14360,26
14361,62
14362,15
14363,80
14364,23
14365,48
14366,22
14367,19
14368,94
14369,137
14370,81
14371,20
14372,63
14373,34
14374,33
14375,59
14376,16
14377,67
14378,14
14379,20
14380,92
14381,54
14382,9
14383,71
14384,79
14385,30
14386,36
14387,25
14388,10
14389,66
14390,33
14391,14
14392,41
14393,14
14394,36
14395,12
14396,53
14397,38
14398,25
14399,24
14400,55
14401,48
14402,57
14403,40
14404,45
14405,9
14406,45
14407,59
14408,7
14409,10
14410,31
14411,20
14412,36
14413,20
14414,74
14415,13
14416,22
14417,22
14418,36
14419,18
14420,49
14421,3
14422,57
14423,29
14424,34
14425,4
14426,52
14427,27
14428,27
14429,28
14430,59
14431,34
14432,42
14433,98
14434,75
14435,34
14436,1
14437,15
14438,18
14439,69
14440,47
14441,48
14442,23
14443,2
14444,37
14445,21
14446,26
14447,86
14448,24
14449,33
14450,25
14451,35
14452,30
14453,43
14454,32
14455,49
14456,16
14457,50
14458,46
14459,56
14460,40
14461,77
14462,36
14463,20
14464,10
14465,25
14466,6
14467,43
14468,28
14469,5
14470,36
14471,12
14472,34
14473,26
14474,57
14475,36
